CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Segment
16765.0,2011-02-18 15:41:00,294,1,34.0,1,1,1,111,3,Lost Customers
16766.0,2011-03-11 15:22:00,273,34,1145.6,1,3,4,134,8,Needs Attention
16767.0,2011-11-09 09:42:00,31,222,5580.6,4,5,5,455,14,Best Customers
16768.0,2011-10-23 10:38:00,48,58,458.04,3,3,2,332,8,Needs Attention
16769.0,2011-03-24 13:41:00,260,40,380.39,1,3,2,132,6,Needs Attention
16770.0,2011-10-13 12:21:00,58,146,744.9,3,5,3,353,11,Loyal Customers
16771.0,2011-11-06 13:28:00,33,255,2246.81,3,5,5,355,13,Loyal Customers
16773.0,2011-10-13 14:37:00,57,26,171.59,3,2,1,321,6,Needs Attention
16774.0,2011-10-03 12:41:00,68,49,654.92,3,3,3,333,9,Loyal Customers
16775.0,2011-11-29 15:22:00,10,158,1695.66,5,5,4,554,14,Best Customers
16776.0,2011-10-10 13:04:00,60,76,388.28,3,4,2,342,9,Needs Attention
16777.0,2011-09-20 13:41:00,80,50,226.35,2,3,1,231,6,Needs Attention
16778.0,2011-09-26 13:48:00,74,16,245.94,2,2,2,222,6,Lost Customers
16779.0,2011-12-07 14:54:00,2,344,10454.05,5,5,5,555,15,Best Customers
16780.0,2011-08-31 16:09:00,100,60,425.19,2,4,2,242,8,Big Spenders
16781.0,2010-12-09 15:18:00,365,19,294.65,1,2,2,122,5,Lost Customers
16782.0,2011-11-29 13:20:00,10,197,2242.25,5,5,5,555,15,Best Customers
16784.0,2011-11-20 12:20:00,20,3,107.6,4,1,1,411,6,New Customers
16788.0,2011-08-08 14:53:00,123,155,597.48,2,5,3,253,10,Big Spenders
16789.0,2011-12-01 15:12:00,8,5,80.8,5,1,1,511,7,New Customers
16790.0,2011-12-06 11:53:00,4,95,1520.1200000000001,5,4,4,544,13,Best Customers
16791.0,2011-11-10 19:12:00,29,322,1706.28,4,5,4,454,13,Best Customers
16792.0,2011-03-02 14:41:00,282,12,110.38000000000001,1,1,1,111,3,Lost Customers
16793.0,2011-10-13 15:08:00,57,16,243.84,3,2,2,322,7,Needs Attention
16794.0,2011-12-08 17:54:00,1,287,1201.51,5,5,4,554,14,Best Customers
16795.0,2010-12-09 14:08:00,365,66,414.88,1,4,2,142,7,Big Spenders
16796.0,2011-09-11 14:01:00,89,18,305.62,2,2,2,222,6,Lost Customers
16800.0,2011-11-28 14:06:00,11,164,1201.49,5,5,4,554,14,Best Customers
16801.0,2011-06-29 15:33:00,163,121,867.83,2,4,3,243,9,Big Spenders
16803.0,2011-10-05 14:28:00,65,24,332.3,3,2,2,322,7,Needs Attention
16804.0,2011-11-16 16:43:00,23,60,536.99,4,4,3,443,11,Loyal Customers
16805.0,2011-06-19 11:23:00,174,98,460.59,2,4,2,242,8,Big Spenders
16806.0,2011-08-28 15:27:00,103,103,801.49,2,4,3,243,9,Big Spenders
16807.0,2011-07-20 12:00:00,143,67,1121.59,2,4,4,244,10,Big Spenders
16808.0,2011-09-01 19:34:00,99,23,288.42,2,2,2,222,6,Lost Customers
16809.0,2011-11-16 15:45:00,23,150,912.74,4,5,4,454,13,Best Customers
16810.0,2011-05-31 15:32:00,192,16,275.64,1,2,2,122,5,Lost Customers
16811.0,2011-12-05 11:39:00,5,28,547.07,5,2,3,523,10,New Customers
16812.0,2010-12-14 12:35:00,361,15,479.35,1,2,3,123,6,Needs Attention
16813.0,2011-12-01 14:03:00,8,449,1692.98,5,5,4,554,14,Best Customers
16814.0,2011-11-25 13:27:00,14,325,6500.6,4,5,5,455,14,Best Customers
16816.0,2011-08-28 14:16:00,103,28,417.06,2,2,2,222,6,Lost Customers
16817.0,2011-12-07 11:03:00,3,95,1446.95,5,4,4,544,13,Best Customers
16818.0,2011-11-29 10:41:00,11,191,3317.97,5,5,5,555,15,Best Customers
16820.0,2011-09-05 12:06:00,96,26,497.61,2,2,3,223,7,Needs Attention
16823.0,2011-04-26 15:00:00,227,38,358.38,1,3,2,132,6,Needs Attention
16824.0,2011-11-24 12:38:00,16,26,460.64,4,2,2,422,8,New Customers
16825.0,2011-11-01 11:51:00,39,28,775.1800000000001,3,2,3,323,8,Needs Attention
16826.0,2011-10-19 14:05:00,51,22,341.7,3,2,2,322,7,Needs Attention
16828.0,2011-09-07 15:10:00,93,8,128.5,2,1,1,211,4,Lost Customers
16829.0,2011-07-06 10:48:00,157,11,197.22,2,1,1,211,4,Lost Customers
16830.0,2011-11-01 11:35:00,39,23,325.91,3,2,2,322,7,Needs Attention
16832.0,2011-06-08 15:36:00,184,12,199.15,1,1,1,111,3,Lost Customers
16833.0,2011-12-08 14:39:00,1,47,1106.53,5,3,4,534,12,Loyal Customers
16834.0,2011-04-26 09:37:00,228,24,413.46,1,2,2,122,5,Lost Customers
16835.0,2011-08-03 13:50:00,128,10,180.85,2,1,1,211,4,Lost Customers
16836.0,2011-10-31 10:05:00,40,11,251.87,3,1,2,312,6,Needs Attention
16837.0,2011-11-08 14:27:00,31,166,3167.73,4,5,5,455,14,Best Customers
16838.0,2011-05-26 13:13:00,197,26,582.9,1,2,3,123,6,Needs Attention
16839.0,2011-12-01 09:03:00,9,298,15357.78,5,5,5,555,15,Best Customers
16841.0,2011-11-03 11:51:00,37,117,1774.62,3,4,4,344,11,Loyal Customers
16842.0,2011-10-06 17:38:00,64,64,1260.44,3,4,4,344,11,Loyal Customers
16843.0,2011-10-28 09:06:00,43,379,10183.82,3,5,5,355,13,Loyal Customers
16846.0,2011-10-20 13:55:00,50,11,214.32,3,1,1,311,5,Needs Attention
16847.0,2011-10-27 13:29:00,43,12,193.44,3,1,1,311,5,Needs Attention
16848.0,2011-10-18 08:42:00,53,14,281.42,3,1,2,312,6,Needs Attention
16849.0,2011-06-06 09:16:00,187,8,124.57,1,1,1,111,3,Lost Customers
16850.0,2011-01-10 11:09:00,334,19,332.41,1,2,2,122,5,Lost Customers
16851.0,2011-12-05 13:32:00,4,20,342.45,5,2,2,522,9,New Customers
16852.0,2011-11-29 13:22:00,10,9,144.91000000000003,5,1,1,511,7,New Customers
16855.0,2011-11-16 12:03:00,24,19,328.4,4,2,2,422,8,New Customers
16856.0,2011-11-25 08:59:00,15,2,35.400000000000006,4,1,1,411,6,New Customers
16858.0,2010-12-08 14:52:00,366,13,345.89000000000004,1,1,2,112,4,Lost Customers
16859.0,2011-08-25 14:12:00,106,72,473.14,2,4,3,243,9,Big Spenders
16861.0,2011-10-11 09:05:00,60,8,151.65,3,1,1,311,5,Needs Attention
16863.0,2011-11-10 15:23:00,29,28,481.35,4,2,3,423,9,New Customers
16866.0,2011-07-22 10:06:00,141,11,207.73999999999998,2,1,1,211,4,Lost Customers
16869.0,2011-11-17 12:02:00,23,129,805.62,4,5,3,453,12,Loyal Customers
16871.0,2011-11-17 19:27:00,22,139,2761.4900000000002,4,5,5,455,14,Best Customers
16872.0,2011-09-23 16:05:00,77,7,680.02,2,1,3,213,6,Needs Attention
16873.0,2011-12-05 12:05:00,5,289,7066.31,5,5,5,555,15,Best Customers
16875.0,2011-10-06 19:20:00,64,123,2023.47,3,4,5,345,12,Loyal Customers
16877.0,2011-11-27 13:47:00,12,159,853.72,4,5,3,453,12,Loyal Customers
16878.0,2011-11-15 08:52:00,25,6,0.0,4,1,1,411,6,New Customers
16880.0,2011-11-09 11:33:00,31,178,1519.08,4,5,4,454,13,Best Customers
16881.0,2011-10-04 10:33:00,67,1,432.0,3,1,2,312,6,Needs Attention
16882.0,2011-10-04 10:42:00,67,39,705.12,3,3,3,333,9,Loyal Customers
16883.0,2011-06-05 12:51:00,187,38,276.73,1,3,2,132,6,Needs Attention
16884.0,2011-11-02 11:52:00,38,26,429.84000000000003,3,2,2,322,7,Needs Attention
16885.0,2011-11-24 13:40:00,15,101,471.51,4,4,3,443,11,Loyal Customers
16887.0,2011-11-04 14:07:00,35,37,194.88,3,3,1,331,7,Needs Attention
16889.0,2011-05-29 11:05:00,195,135,1578.67,1,5,4,154,10,Big Spenders
16891.0,2011-12-08 11:15:00,2,203,809.7,5,5,3,553,13,Loyal Customers
16892.0,2011-12-08 13:18:00,1,101,496.84000000000003,5,4,3,543,12,Loyal Customers
16893.0,2010-12-08 12:06:00,367,45,145.93,1,3,1,131,5,Needs Attention
16895.0,2011-10-06 12:15:00,65,69,219.14,3,4,1,341,8,Needs Attention
16897.0,2011-02-13 15:45:00,299,44,213.03,1,3,1,131,5,Needs Attention
16898.0,2011-11-13 15:44:00,26,163,444.46,4,5,2,452,11,Needs Attention
16899.0,2011-12-02 12:03:00,8,125,1281.56,5,5,4,554,14,Best Customers
16900.0,2011-11-28 10:50:00,12,82,187.6900000000001,4,4,1,441,9,Needs Attention
16902.0,2011-08-15 14:17:00,116,44,1706.88,2,3,4,234,9,Needs Attention
16903.0,2011-11-10 15:32:00,29,60,373.24,4,4,2,442,10,Needs Attention
16904.0,2011-12-05 13:10:00,4,710,3754.27,5,5,5,555,15,Best Customers
16905.0,2011-12-04 14:01:00,5,209,3085.48,5,5,5,555,15,Best Customers
16906.0,2011-09-19 11:49:00,82,93,579.77,2,4,3,243,9,Big Spenders
16907.0,2011-11-10 18:04:00,29,151,981.65,4,5,4,454,13,Best Customers
16909.0,2011-10-06 18:06:00,64,19,364.14,3,2,2,322,7,Needs Attention
16910.0,2011-12-05 12:51:00,4,547,1510.06,5,5,4,554,14,Best Customers
16912.0,2011-11-16 15:51:00,23,105,2528.67,4,4,5,445,13,Best Customers
16913.0,2011-02-22 12:56:00,290,8,113.44,1,1,1,111,3,Lost Customers
16914.0,2011-11-03 15:27:00,36,38,208.46,3,3,1,331,7,Needs Attention
16915.0,2011-11-30 16:39:00,9,57,621.6800000000001,5,3,3,533,11,Loyal Customers
16916.0,2011-11-16 12:08:00,24,143,576.26,4,5,3,453,12,Loyal Customers
16917.0,2011-03-08 11:55:00,277,9,391.52,1,1,2,112,4,Lost Customers
16918.0,2011-10-21 12:50:00,50,130,1043.34,3,5,4,354,12,Loyal Customers
16919.0,2011-07-06 13:35:00,156,327,2596.45,2,5,5,255,12,Big Spenders
16921.0,2011-10-09 16:22:00,61,60,169.79,3,4,1,341,8,Needs Attention
16923.0,2011-11-27 13:00:00,12,696,6666.83,4,5,5,455,14,Best Customers
16924.0,2011-11-18 12:53:00,21,89,739.5,4,4,3,443,11,Loyal Customers
16926.0,2010-12-03 13:42:00,371,14,230.25,1,1,1,111,3,Lost Customers
16927.0,2011-08-16 11:10:00,116,6,543.05,2,1,3,213,6,Needs Attention
16928.0,2011-09-20 15:10:00,80,213,2781.5,2,5,5,255,12,Big Spenders
16929.0,2011-12-06 08:37:00,4,77,1295.39,5,4,4,544,13,Best Customers
16930.0,2011-11-13 16:13:00,26,54,380.55,4,3,2,432,9,Needs Attention
16931.0,2011-12-04 13:15:00,5,898,4604.22,5,5,5,555,15,Best Customers
16932.0,2011-10-17 14:12:00,53,53,161.94,3,3,1,331,7,Needs Attention
16933.0,2011-12-08 12:54:00,1,49,530.08,5,3,3,533,11,Loyal Customers
16934.0,2011-10-16 12:40:00,55,62,950.9300000000001,3,4,4,344,11,Loyal Customers
16936.0,2011-11-14 11:04:00,26,57,262.68,4,3,2,432,9,Needs Attention
16938.0,2011-12-01 10:20:00,9,242,1903.13,5,5,4,554,14,Best Customers
16940.0,2011-10-18 13:15:00,52,305,3049.88,3,5,5,355,13,Loyal Customers
16942.0,2011-11-27 12:40:00,13,283,1894.11,4,5,4,454,13,Best Customers
16943.0,2011-05-12 11:57:00,212,33,816.73,1,3,3,133,7,Needs Attention
16945.0,2011-11-18 11:39:00,22,249,4345.5,4,5,5,455,14,Best Customers
16947.0,2011-04-18 09:38:00,236,21,406.48,1,2,2,122,5,Lost Customers
16948.0,2011-07-24 12:46:00,139,19,435.02,2,2,2,222,6,Lost Customers
16949.0,2011-12-06 11:07:00,4,61,1161.27,5,4,4,544,13,Best Customers
16950.0,2011-10-14 09:06:00,57,42,1178.56,3,3,4,334,10,Loyal Customers
16951.0,2011-08-08 13:25:00,123,87,1262.75,2,4,4,244,10,Big Spenders
16952.0,2011-08-22 13:03:00,109,16,167.61,2,2,1,221,5,Lost Customers
16953.0,2011-11-09 15:54:00,30,1,20.8,4,1,1,411,6,New Customers
16954.0,2011-12-09 09:46:00,1,54,2085.08,5,3,5,535,13,Loyal Customers
16955.0,2011-06-08 10:36:00,185,26,493.67,1,2,3,123,6,Needs Attention
16956.0,2011-11-30 14:28:00,9,18,292.34,5,2,2,522,9,New Customers
16957.0,2011-04-14 13:56:00,239,16,416.64,1,2,2,122,5,Lost Customers
16959.0,2011-09-13 15:03:00,87,7,117.35000000000001,2,1,1,211,4,Lost Customers
16960.0,2011-11-01 11:35:00,39,101,507.05,3,4,3,343,10,Loyal Customers
16961.0,2011-08-15 13:46:00,116,14,234.17,2,1,1,211,4,Lost Customers
16963.0,2011-06-05 13:48:00,187,7,110.55000000000001,1,1,1,111,3,Lost Customers
16965.0,2011-04-27 12:08:00,227,26,201.19,1,2,1,121,4,Lost Customers
16966.0,2011-12-01 13:40:00,8,31,2148.47,5,3,5,535,13,Loyal Customers
16967.0,2011-06-03 14:24:00,189,21,319.02,1,2,2,122,5,Lost Customers
16968.0,2011-12-05 15:02:00,4,31,439.43,5,3,2,532,10,Needs Attention
16969.0,2011-10-31 13:12:00,39,42,650.41,3,3,3,333,9,Loyal Customers
16971.0,2011-12-07 09:15:00,3,42,232.20999999999998,5,3,1,531,9,Needs Attention
16976.0,2011-03-17 16:33:00,267,2,251.51999999999998,1,1,2,112,4,Lost Customers
16978.0,2011-09-23 12:50:00,78,39,344.33,2,3,2,232,7,Needs Attention
16979.0,2011-12-06 12:21:00,4,91,1809.05,5,4,4,544,13,Best Customers
16980.0,2011-03-29 16:36:00,255,87,1078.96,1,4,4,144,9,Big Spenders
16982.0,2011-10-10 12:28:00,61,22,384.06,3,2,2,322,7,Needs Attention
16983.0,2011-11-27 12:10:00,13,149,1920.2,4,5,4,454,13,Best Customers
16984.0,2011-09-22 18:21:00,78,418,4392.42,2,5,5,255,12,Big Spenders
16985.0,2011-11-22 13:33:00,17,121,5461.62,4,4,5,445,13,Best Customers
16986.0,2011-11-10 11:55:00,30,3,1873.2,4,1,4,414,9,New Customers
16987.0,2011-12-06 17:26:00,3,129,1625.05,5,5,4,554,14,Best Customers
16988.0,2011-12-04 16:02:00,5,7,126.12,5,1,1,511,7,New Customers
16989.0,2011-12-02 16:39:00,7,12,1133.25,5,1,4,514,10,New Customers
16990.0,2011-05-05 08:30:00,219,1,179.0,1,1,1,111,3,Lost Customers
16992.0,2011-11-29 11:50:00,11,95,1601.8600000000001,5,4,4,544,13,Best Customers
16995.0,2010-12-02 17:09:00,372,1,-1.25,1,1,1,111,3,Lost Customers
16996.0,2011-11-09 16:43:00,30,41,1427.46,4,3,4,434,11,Loyal Customers
16997.0,2011-02-24 17:28:00,288,12,702.0,1,1,3,113,5,Needs Attention
16998.0,2011-07-13 09:49:00,150,6,287.02000000000004,2,1,2,212,5,Lost Customers
16999.0,2011-11-16 13:53:00,23,23,484.82,4,2,3,423,9,New Customers
17001.0,2011-12-09 09:38:00,1,169,3989.57,5,5,5,555,15,Best Customers
17002.0,2011-09-27 16:48:00,73,50,1487.78,2,3,4,234,9,Needs Attention
17004.0,2011-10-24 14:25:00,46,44,1412.94,3,3,4,334,10,Loyal Customers
17006.0,2011-12-05 12:09:00,5,44,781.78,5,3,3,533,11,Loyal Customers
17007.0,2011-10-20 10:47:00,51,53,877.4300000000001,3,3,3,333,9,Loyal Customers
17010.0,2011-11-23 11:04:00,17,12,185.46,4,1,1,411,6,New Customers
17011.0,2011-11-09 13:30:00,30,15,270.9,4,2,2,422,8,New Customers
17014.0,2011-12-01 14:09:00,8,75,565.58,5,4,3,543,12,Loyal Customers
17015.0,2011-11-11 10:45:00,29,217,1842.56,4,5,4,454,13,Best Customers
17017.0,2011-12-07 09:32:00,3,268,8574.11,5,5,5,555,15,Best Customers
17018.0,2011-10-30 11:42:00,41,16,920.1,3,2,4,324,9,Needs Attention
17019.0,2011-11-28 13:06:00,11,234,1272.61,5,5,4,554,14,Best Customers
17022.0,2011-11-08 17:09:00,31,7,71.0,4,1,1,411,6,New Customers
17024.0,2011-10-25 13:47:00,45,3,95.85,3,1,1,311,5,Needs Attention
17025.0,2011-10-10 09:06:00,61,9,357.77,3,1,2,312,6,Needs Attention
17026.0,2011-06-07 14:28:00,185,4,154.82999999999998,1,1,1,111,3,Lost Customers
17027.0,2011-09-22 12:24:00,79,155,848.59,2,5,3,253,10,Big Spenders
17029.0,2011-08-21 11:06:00,111,2,716.0,2,1,3,213,6,Needs Attention
17030.0,2011-10-07 08:49:00,64,11,146.87,3,1,1,311,5,Needs Attention
17031.0,2011-11-28 10:23:00,12,22,380.35,4,2,2,422,8,New Customers
17033.0,2011-09-14 14:34:00,86,28,1030.14,2,2,4,224,8,Needs Attention
17034.0,2011-11-23 15:14:00,16,32,734.5699999999999,4,3,3,433,10,Loyal Customers
17035.0,2011-04-08 11:23:00,246,32,388.33,1,3,2,132,6,Needs Attention
17037.0,2011-09-22 17:20:00,78,77,1253.22,2,4,4,244,10,Big Spenders
17038.0,2011-11-09 13:50:00,30,22,112.4,4,2,1,421,7,New Customers
17040.0,2011-07-25 10:19:00,138,15,449.73,2,2,2,222,6,Lost Customers
17041.0,2011-11-13 11:21:00,27,71,1065.77,4,4,4,444,12,Best Customers
17042.0,2011-12-07 12:26:00,3,98,1044.3799999999999,5,4,4,544,13,Best Customers
17043.0,2011-11-07 15:33:00,32,102,1735.18,4,4,4,444,12,Best Customers
17044.0,2011-12-01 08:54:00,9,10,897.4300000000001,5,1,3,513,9,New Customers
17045.0,2011-08-18 17:09:00,113,22,339.44,2,2,2,222,6,Lost Customers
17046.0,2011-07-05 14:24:00,157,22,642.02,2,2,3,223,7,Needs Attention
17047.0,2011-09-15 13:27:00,85,65,1100.9,2,4,4,244,10,Big Spenders
17048.0,2011-08-16 14:51:00,115,48,864.32,2,3,3,233,8,Needs Attention
17049.0,2011-12-07 10:48:00,3,322,5594.78,5,5,5,555,15,Best Customers
17050.0,2011-09-04 13:48:00,96,316,3228.84,2,5,5,255,12,Big Spenders
17051.0,2011-05-29 14:13:00,194,43,247.14000000000001,1,3,2,132,6,Needs Attention
17052.0,2011-11-11 14:50:00,28,92,413.75,4,4,2,442,10,Needs Attention
17053.0,2011-08-03 10:55:00,129,14,496.38,2,1,3,213,6,Needs Attention
17054.0,2011-11-11 12:56:00,28,84,1353.83,4,4,4,444,12,Best Customers
17058.0,2011-09-19 10:13:00,82,62,1179.89,2,4,4,244,10,Big Spenders
17059.0,2011-11-10 12:27:00,30,516,3095.04,4,5,5,455,14,Best Customers
17060.0,2011-03-18 13:27:00,266,5,234.24,1,1,1,111,3,Lost Customers
17061.0,2011-09-27 11:24:00,74,101,5116.13,2,4,5,245,11,Big Spenders
17062.0,2011-01-30 11:01:00,314,71,534.47,1,4,3,143,8,Big Spenders
17063.0,2011-12-01 08:46:00,9,82,1421.59,5,4,4,544,13,Best Customers
17064.0,2011-10-12 10:18:00,59,62,859.35,3,4,3,343,10,Loyal Customers
17065.0,2011-07-19 14:45:00,143,1,-112.35,2,1,1,211,4,Lost Customers
17068.0,2011-11-27 13:14:00,12,297,4531.34,4,5,5,455,14,Best Customers
17069.0,2011-11-11 17:13:00,28,154,2655.2200000000003,4,5,5,455,14,Best Customers
17070.0,2011-08-17 17:01:00,114,64,312.14,2,4,2,242,8,Big Spenders
17071.0,2011-12-01 09:06:00,9,148,2385.48,5,5,5,555,15,Best Customers
17073.0,2011-11-22 11:47:00,18,174,1446.09,4,5,4,454,13,Best Customers
17075.0,2011-11-22 11:58:00,18,80,813.77,4,4,3,443,11,Loyal Customers
17076.0,2011-11-03 17:53:00,36,25,841.0799999999999,3,2,3,323,8,Needs Attention
17078.0,2011-11-03 19:17:00,36,28,378.2,3,2,2,322,7,Needs Attention
17079.0,2011-09-22 15:34:00,78,2,118.80000000000001,2,1,1,211,4,Lost Customers
17080.0,2011-11-17 12:59:00,22,9,285.5,4,1,2,412,7,New Customers
17081.0,2011-11-14 12:56:00,25,64,290.16,4,4,2,442,10,Needs Attention
17082.0,2011-11-06 15:17:00,33,81,2003.85,3,4,5,345,12,Loyal Customers
17083.0,2011-08-22 15:43:00,109,52,1405.78,2,3,4,234,9,Needs Attention
17084.0,2011-11-04 14:54:00,35,162,2949.75,3,5,5,355,13,Loyal Customers
17085.0,2011-08-08 14:15:00,123,189,1555.05,2,5,4,254,11,Big Spenders
17086.0,2011-12-02 13:54:00,7,96,2050.08,5,4,5,545,14,Best Customers
17088.0,2011-11-11 14:23:00,28,115,1991.01,4,4,4,444,12,Best Customers
17090.0,2011-12-05 13:44:00,4,64,2041.8500000000001,5,4,5,545,14,Best Customers
17091.0,2011-12-07 10:43:00,3,198,3802.81,5,5,5,555,15,Best Customers
17092.0,2011-10-20 19:51:00,50,125,1777.78,3,5,4,354,12,Loyal Customers
17094.0,2011-01-25 17:24:00,318,15,270.20000000000005,1,2,2,122,5,Lost Customers
17095.0,2011-11-17 16:40:00,22,77,1088.2,4,4,4,444,12,Best Customers
17096.0,2011-11-30 15:05:00,9,52,992.6800000000001,5,3,4,534,12,Loyal Customers
17097.0,2011-12-07 17:05:00,2,213,937.92,5,5,4,554,14,Best Customers
17100.0,2011-11-21 16:36:00,18,65,971.74,4,4,4,444,12,Best Customers
17101.0,2011-11-29 13:57:00,10,42,1621.73,5,3,4,534,12,Loyal Customers
17102.0,2011-03-23 10:08:00,262,1,25.5,1,1,1,111,3,Lost Customers
17105.0,2011-07-03 15:53:00,159,90,665.78,2,4,3,243,9,Big Spenders
17107.0,2011-11-07 08:41:00,33,421,10380.43,3,5,5,355,13,Loyal Customers
17109.0,2011-11-10 16:59:00,29,121,869.6800000000001,4,4,3,443,11,Loyal Customers
17110.0,2011-06-27 12:58:00,165,12,163.29999999999998,2,1,1,211,4,Lost Customers
17111.0,2011-10-23 15:59:00,47,30,248.61,3,3,2,332,8,Needs Attention
17114.0,2011-12-04 12:17:00,6,135,747.22,5,5,3,553,13,Loyal Customers
17115.0,2011-12-01 14:30:00,8,43,806.9000000000001,5,3,3,533,11,Loyal Customers
17117.0,2011-02-24 13:54:00,288,9,116.19999999999999,1,1,1,111,3,Lost Customers
17118.0,2011-01-26 12:19:00,318,10,157.02,1,1,1,111,3,Lost Customers
17119.0,2011-12-06 14:40:00,3,38,593.61,5,3,3,533,11,Loyal Customers
17120.0,2011-04-20 15:21:00,233,18,307.46,1,2,2,122,5,Lost Customers
17122.0,2011-08-12 14:33:00,119,7,138.32,2,1,1,211,4,Lost Customers
17123.0,2011-07-01 10:47:00,162,9,345.29999999999995,2,1,2,212,5,Lost Customers
17124.0,2011-06-07 14:02:00,185,32,298.89,1,3,2,132,6,Needs Attention
17125.0,2011-10-20 14:41:00,50,40,259.35,3,3,2,332,8,Needs Attention
17126.0,2011-07-10 13:52:00,152,262,991.85,2,5,4,254,11,Big Spenders
17128.0,2011-01-09 12:02:00,335,14,157.09,1,1,1,111,3,Lost Customers
17131.0,2011-12-04 12:52:00,5,134,2463.17,5,5,5,555,15,Best Customers
17133.0,2011-11-24 12:27:00,16,27,4892.240000000001,4,2,5,425,11,New Customers
17134.0,2011-08-25 09:53:00,107,24,425.0,2,2,2,222,6,Lost Customers
17135.0,2011-11-23 16:48:00,16,52,1139.73,4,3,4,434,11,Loyal Customers
17138.0,2011-03-09 11:54:00,276,24,380.5,1,2,2,122,5,Lost Customers
17139.0,2011-11-24 10:12:00,16,487,10585.57,4,5,5,455,14,Best Customers
17140.0,2011-04-06 13:33:00,247,20,465.32,1,2,2,122,5,Lost Customers
17142.0,2011-04-14 18:22:00,239,15,579.0,1,2,3,123,6,Needs Attention
17144.0,2011-12-08 17:57:00,1,48,984.57,5,3,4,534,12,Loyal Customers
17146.0,2011-08-26 12:44:00,106,35,749.78,2,3,3,233,8,Needs Attention
17147.0,2011-11-17 12:32:00,23,85,1679.64,4,4,4,444,12,Best Customers
17148.0,2011-10-19 09:59:00,52,9,124.88,3,1,1,311,5,Needs Attention
17152.0,2011-05-29 12:19:00,195,16,1503.5,1,2,4,124,7,Needs Attention
17153.0,2011-11-15 13:42:00,24,14,213.78,4,1,1,411,6,New Customers
17154.0,2011-09-25 13:42:00,75,23,329.34,2,2,2,222,6,Lost Customers
17155.0,2011-11-22 12:38:00,18,20,251.70000000000002,4,2,2,422,8,New Customers
17157.0,2011-12-02 09:10:00,8,15,306.55,5,2,2,522,9,New Customers
17158.0,2011-11-07 15:15:00,32,67,1266.97,4,4,4,444,12,Best Customers
17159.0,2011-11-18 10:52:00,22,102,1534.73,4,4,4,444,12,Best Customers
17160.0,2011-11-08 14:05:00,31,229,3518.03,4,5,5,455,14,Best Customers
17162.0,2011-11-11 11:34:00,29,105,1707.21,4,4,4,444,12,Best Customers
17163.0,2011-11-18 08:57:00,22,5,293.1,4,1,2,412,7,New Customers
17164.0,2011-11-07 09:14:00,33,145,2466.4,3,5,5,355,13,Loyal Customers
17165.0,2011-02-28 16:39:00,284,10,158.68,1,1,1,111,3,Lost Customers
17166.0,2011-11-01 09:46:00,39,14,189.49,3,1,1,311,5,Needs Attention
17169.0,2011-10-20 19:15:00,50,60,816.88,3,4,3,343,10,Loyal Customers
17171.0,2011-02-23 16:37:00,289,16,224.91,1,2,1,121,4,Lost Customers
17172.0,2011-09-26 12:04:00,75,16,313.26,2,2,2,222,6,Lost Customers
17173.0,2011-12-04 14:40:00,5,87,3755.65,5,4,5,545,14,Best Customers
17174.0,2011-05-06 11:47:00,218,4,59.9,1,1,1,111,3,Lost Customers
17175.0,2011-10-26 15:31:00,44,64,1430.94,3,4,4,344,11,Loyal Customers
17176.0,2011-05-22 12:41:00,202,15,306.13,1,2,2,122,5,Lost Customers
17179.0,2011-06-14 16:48:00,178,80,711.79,2,4,3,243,9,Big Spenders
17180.0,2011-10-14 15:46:00,56,131,780.38,3,5,3,353,11,Loyal Customers
17181.0,2011-10-13 14:48:00,57,23,239.92000000000002,3,2,2,322,7,Needs Attention
17183.0,2011-12-02 10:07:00,8,76,3286.9100000000003,5,4,5,545,14,Best Customers
17186.0,2011-10-24 10:20:00,47,2,144.0,3,1,1,311,5,Needs Attention
17187.0,2011-04-27 12:39:00,227,10,203.95,1,1,1,111,3,Lost Customers
17188.0,2011-11-28 13:53:00,11,89,2275.58,5,4,5,545,14,Best Customers
17189.0,2011-08-25 19:39:00,106,61,384.40000000000003,2,4,2,242,8,Big Spenders
17190.0,2011-10-12 11:33:00,59,20,249.74,3,2,2,322,7,Needs Attention
17191.0,2011-11-11 16:58:00,28,237,2095.13,4,5,5,455,14,Best Customers
17193.0,2011-11-04 12:47:00,36,35,1674.46,3,3,4,334,10,Loyal Customers
17194.0,2011-03-11 12:05:00,274,29,262.62,1,2,2,122,5,Lost Customers
17197.0,2011-11-10 10:32:00,30,29,1013.01,4,2,4,424,10,New Customers
17198.0,2011-11-16 10:39:00,24,96,692.22,4,4,3,443,11,Loyal Customers
17201.0,2011-10-17 11:55:00,54,40,342.63,3,3,2,332,8,Needs Attention
17203.0,2011-11-04 12:27:00,36,152,3563.85,3,5,5,355,13,Loyal Customers
17204.0,2011-06-23 13:54:00,169,67,1352.91,2,4,4,244,10,Big Spenders
17205.0,2011-10-17 12:46:00,54,13,384.08,3,1,2,312,6,Needs Attention
17206.0,2011-10-17 13:25:00,53,7,204.24,3,1,1,311,5,Needs Attention
17211.0,2011-11-13 12:03:00,27,213,2299.67,4,5,5,455,14,Best Customers
17212.0,2011-03-31 19:42:00,253,4,226.85,1,1,1,111,3,Lost Customers
